key,speaker,word,repetition,start,end,wav,elapsed,L1,age,gender,FR_level,RU_level
KV__hier__1,KV,hier,1,2.02,2.28,kv_rus_list1_FRcorp60.wav,0.09,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,2.28,2.68,kv_rus_list1_FRcorp60.wav,0.106,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.4985,0.73,kv_rus_list1_FRcorp61.wav,0.085,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.73,1.5,kv_rus_list1_FRcorp61.wav,0.133,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.5,1.77,kv_rus_list1_FRcorp61.wav,0.088,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.77,2.1833,kv_rus_list1_FRcorp61.wav,0.105,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.43,0.74,kv_rus_list1_FRcorp62.wav,0.106,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.74,1.22,kv_rus_list1_FRcorp62.wav,0.129,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.22,1.4692,kv_rus_list1_FRcorp62.wav,0.1,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.4692,1.86,kv_rus_list1_FRcorp62.wav,0.11,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.46,0.69,kv_rus_list1_FRcorp63.wav,0.092,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.69,1.18,kv_rus_list1_FRcorp63.wav,0.124,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.23,1.49,kv_rus_list1_FRcorp63.wav,0.093,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.49,1.91,kv_rus_list1_FRcorp63.wav,0.103,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.58,0.83,kv_rus_list1_FRcorp64.wav,0.102,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.83,1.11,kv_rus_list1_FRcorp64.wav,0.135,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.14,1.37,kv_rus_list1_FRcorp64.wav,0.207,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.37,1.54,kv_rus_list1_FRcorp64.wav,0.179,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,1.54,1.86,kv_rus_list1_FRcorp64.wav,0.17,ru,38,m,A2,C2
KV__pour gabriel__1,KV,pour gabriel,1,1.94,2.26,kv_rus_list1_FRcorp64.wav,0.153,ru,38,m,A2,C2
KV__louche__1,KV,louche,1,2.52,2.8,kv_rus_list1_FRcorp64.wav,0.125,ru,38,m,A2,C2
KV__distractor__1,KV,distractor,1,2.8,3.1,kv_rus_list1_FRcorp64.wav,0.126,ru,38,m,A2,C2
KV__tulle__1,KV,tulle,1,3.1,3.28,kv_rus_list1_FRcorp64.wav,0.103,ru,38,m,A2,C2
KV__juxtaposer__1,KV,juxtaposer,1,3.28,3.4,kv_rus_list1_FRcorp64.wav,0.094,ru,38,m,A2,C2
KV__pas ceux__1,KV,pas ceux,1,3.4,3.65,kv_rus_list1_FRcorp64.wav,0.119,ru,38,m,A2,C2
KV__garage__1,KV,garage,1,3.68,4.08,kv_rus_list1_FRcorp64.wav,0.131,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.9,1.19,kv_rus_list1_FRcorp65.wav,0.122,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.19,1.55,kv_rus_list1_FRcorp65.wav,0.126,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.55,1.8,kv_rus_list1_FRcorp65.wav,0.123,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.8,2.2,kv_rus_list1_FRcorp65.wav,0.122,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.44,0.71,kv_rus_list1_FRcorp66.wav,0.112,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.71,1.29,kv_rus_list1_FRcorp66.wav,0.137,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.29,1.57,kv_rus_list1_FRcorp66.wav,0.117,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.57,1.99,kv_rus_list1_FRcorp66.wav,0.119,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.83,1.07,kv_rus_list1_FRcorp67.wav,0.096,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.07,1.3574,kv_rus_list1_FRcorp67.wav,0.119,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.3574,1.6781,kv_rus_list1_FRcorp67.wav,0.115,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.72,1.96,kv_rus_list1_FRcorp67.wav,0.102,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,1.96,2.36,kv_rus_list1_FRcorp67.wav,0.127,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.64,0.89,kv_rus_list1_FRcorp68.wav,0.106,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.89,1.36,kv_rus_list1_FRcorp68.wav,0.128,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.43,1.68,kv_rus_list1_FRcorp68.wav,0.105,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.68,2.13,kv_rus_list1_FRcorp68.wav,0.123,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.87,1.08,kv_rus_list1_FRcorp69.wav,0.095,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.08,1.62,kv_rus_list1_FRcorp69.wav,0.141,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.62,1.89,kv_rus_list1_FRcorp69.wav,0.115,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.89,2.28,kv_rus_list1_FRcorp69.wav,0.132,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.82,1.2,kv_rus_list1_FRcorp6.wav,0.13,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.2,1.58,kv_rus_list1_FRcorp6.wav,0.122,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.58,2.25,kv_rus_list1_FRcorp6.wav,0.16,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,2.25,2.55,kv_rus_list1_FRcorp6.wav,0.106,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,2.55,2.96,kv_rus_list1_FRcorp6.wav,0.123,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.69,0.91,kv_rus_list1_FRcorp70.wav,0.089,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.91,1.67,kv_rus_list1_FRcorp70.wav,0.168,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.67,1.94,kv_rus_list1_FRcorp70.wav,0.109,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.94,2.38,kv_rus_list1_FRcorp70.wav,0.125,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.68,0.9,kv_rus_list1_FRcorp71.wav,0.091,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.9,1.49,kv_rus_list1_FRcorp71.wav,0.13,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.49,1.74,kv_rus_list1_FRcorp71.wav,0.103,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.74,2.17,kv_rus_list1_FRcorp71.wav,0.112,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.74,0.98,kv_rus_list1_FRcorp72.wav,0.101,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.98,1.23,kv_rus_list1_FRcorp72.wav,0.104,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.23,1.54,kv_rus_list1_FRcorp72.wav,0.148,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.54,1.81,kv_rus_list1_FRcorp72.wav,0.102,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,1.81,2.21,kv_rus_list1_FRcorp72.wav,0.115,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.7,0.92,kv_rus_list1_FRcorp73.wav,0.089,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.92,1.68,kv_rus_list1_FRcorp73.wav,0.147,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.68,1.95,kv_rus_list1_FRcorp73.wav,0.099,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.95,2.39,kv_rus_list1_FRcorp73.wav,0.12,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.64,0.9,kv_rus_list1_FRcorp74.wav,0.101,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.9,1.21,kv_rus_list1_FRcorp74.wav,0.11,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.24,1.58,kv_rus_list1_FRcorp74.wav,0.108,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.58,1.89,kv_rus_list1_FRcorp74.wav,0.105,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,1.89,2.33,kv_rus_list1_FRcorp74.wav,0.114,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.89,1.12,kv_rus_list1_FRcorp75.wav,0.109,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.12,1.41,kv_rus_list1_FRcorp75.wav,0.122,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.41,2.0,kv_rus_list1_FRcorp75.wav,0.148,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,2.0,2.26,kv_rus_list1_FRcorp75.wav,0.109,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,2.26,2.65,kv_rus_list1_FRcorp75.wav,0.115,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.68,0.895,kv_rus_list1_FRcorp76.wav,0.09,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,0.895,1.38,kv_rus_list1_FRcorp76.wav,0.138,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.42,1.69,kv_rus_list1_FRcorp76.wav,0.107,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.69,2.12,kv_rus_list1_FRcorp76.wav,0.13,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.82,1.1,kv_rus_list1_FRcorp77.wav,0.129,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.1,1.49,kv_rus_list1_FRcorp77.wav,0.138,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.54,1.81,kv_rus_list1_FRcorp77.wav,0.12,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.81,2.24,kv_rus_list1_FRcorp77.wav,0.128,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.7742,1.0175,kv_rus_list1_FRcorp78.wav,0.114,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.0175,1.64,kv_rus_list1_FRcorp78.wav,0.146,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.64,1.92,kv_rus_list1_FRcorp78.wav,0.108,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.92,2.35,kv_rus_list1_FRcorp78.wav,0.123,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.77,1.32,kv_rus_list1_FRcorp7.wav,0.147,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.45,1.95,kv_rus_list1_FRcorp7.wav,0.121,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.99,2.24,kv_rus_list1_FRcorp7.wav,0.092,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,2.24,2.66,kv_rus_list1_FRcorp7.wav,0.11,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,1.04,1.4,kv_rus_list1_FRcorp8.wav,0.118,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.4,1.73,kv_rus_list1_FRcorp8.wav,0.12,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.86,2.26,kv_rus_list1_FRcorp8.wav,0.117,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,2.26,2.6,kv_rus_list1_FRcorp8.wav,0.118,ru,38,m,A2,C2
KV__divan__1,KV,divan,1,2.6,3.02,kv_rus_list1_FRcorp8.wav,0.142,ru,38,m,A2,C2
KV__pour gabriel__1,KV,pour gabriel,1,3.14,3.57,kv_rus_list1_FRcorp8.wav,0.127,ru,38,m,A2,C2
KV__louche__1,KV,louche,1,3.78,4.1918,kv_rus_list1_FRcorp8.wav,0.128,ru,38,m,A2,C2
KV__distractor__1,KV,distractor,1,4.1918,4.3558,kv_rus_list1_FRcorp8.wav,0.103,ru,38,m,A2,C2
KV__tulle__1,KV,tulle,1,4.5632,4.9106,kv_rus_list1_FRcorp8.wav,0.135,ru,38,m,A2,C2
KV__juxtaposer__1,KV,juxtaposer,1,5.09,5.42,kv_rus_list1_FRcorp8.wav,0.117,ru,38,m,A2,C2
KV__pas ceux__1,KV,pas ceux,1,5.42,5.62,kv_rus_list1_FRcorp8.wav,0.102,ru,38,m,A2,C2
KV__garage__1,KV,garage,1,5.62,5.97,kv_rus_list1_FRcorp8.wav,0.126,ru,38,m,A2,C2
KV__tsarine__1,KV,tsarine,1,6.1,6.63,kv_rus_list1_FRcorp8.wav,0.149,ru,38,m,A2,C2
KV__j'en chie__1,KV,j'en chie,1,0.64,1.03,kv_rus_list1_FRcorp9.wav,0.121,ru,38,m,A2,C2
KV__sérieux__1,KV,sérieux,1,1.03,1.45,kv_rus_list1_FRcorp9.wav,0.114,ru,38,m,A2,C2
KV__cache cache__1,KV,cache cache,1,1.52,1.8,kv_rus_list1_FRcorp9.wav,0.104,ru,38,m,A2,C2
KV__hier__1,KV,hier,1,1.8,2.24,kv_rus_list1_FRcorp9.wav,0.122,ru,38,m,A2,C2
MD__j'en chie__1,MD,j'en chie,1,0.36,0.71,md_fra_list1_FRcorp10.wav,0.124,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.75,1.45,md_fra_list1_FRcorp10.wav,0.152,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.45,1.65,md_fra_list1_FRcorp10.wav,0.134,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.65,1.9,md_fra_list1_FRcorp10.wav,0.108,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.38,0.6697,md_fra_list1_FRcorp11.wav,0.108,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.75,0.88,md_fra_list1_FRcorp11.wav,0.089,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.88,1.22,md_fra_list1_FRcorp11.wav,0.104,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.32,1.53,md_fra_list1_FRcorp11.wav,0.095,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.53,1.81,md_fra_list1_FRcorp11.wav,0.119,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.38,0.67,md_fra_list1_FRcorp12.wav,0.098,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.67,1.1739,md_fra_list1_FRcorp12.wav,0.128,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.25,1.43,md_fra_list1_FRcorp12.wav,0.102,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.43,1.69,md_fra_list1_FRcorp12.wav,0.122,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,1.12,1.4,md_fra_list1_FRcorp13.wav,0.151,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,1.4248,1.96,md_fra_list1_FRcorp13.wav,0.181,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,2.01,2.18,md_fra_list1_FRcorp13.wav,0.104,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,2.18,2.42,md_fra_list1_FRcorp13.wav,0.131,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.25,0.55,md_fra_list1_FRcorp14.wav,0.134,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.55,0.79,md_fra_list1_FRcorp14.wav,0.125,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.79,1.12,md_fra_list1_FRcorp14.wav,0.138,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.12,1.28,md_fra_list1_FRcorp14.wav,0.122,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.28,1.51,md_fra_list1_FRcorp14.wav,0.115,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.63,0.79,md_fra_list1_FRcorp15.wav,0.112,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.79,1.3,md_fra_list1_FRcorp15.wav,0.16,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.3,1.46,md_fra_list1_FRcorp15.wav,0.109,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.46,1.71,md_fra_list1_FRcorp15.wav,0.116,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.31,0.55,md_fra_list1_FRcorp16.wav,0.113,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.55,0.96,md_fra_list1_FRcorp16.wav,0.128,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.99,1.17,md_fra_list1_FRcorp16.wav,0.117,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.17,1.39,md_fra_list1_FRcorp16.wav,0.088,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.31,0.52,md_fra_list1_FRcorp17.wav,0.101,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.52,0.9,md_fra_list1_FRcorp17.wav,0.098,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.9,1.07,md_fra_list1_FRcorp17.wav,0.085,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.07,1.33,md_fra_list1_FRcorp17.wav,0.156,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.28,0.46,md_fra_list1_FRcorp18.wav,0.084,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.46,0.63,md_fra_list1_FRcorp18.wav,0.089,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.63,1.01,md_fra_list1_FRcorp18.wav,0.097,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.01,1.23,md_fra_list1_FRcorp18.wav,0.083,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.23,1.49,md_fra_list1_FRcorp18.wav,0.098,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.32,0.64,md_fra_list1_FRcorp19.wav,0.095,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.64,0.88,md_fra_list1_FRcorp19.wav,0.087,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.88,1.25,md_fra_list1_FRcorp19.wav,0.109,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.28,1.47,md_fra_list1_FRcorp19.wav,0.08,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.47,1.73,md_fra_list1_FRcorp19.wav,0.09,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.75,1.0922,md_fra_list1_FRcorp1.wav,0.107,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,1.0922,1.27,md_fra_list1_FRcorp1.wav,0.085,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.27,1.63,md_fra_list1_FRcorp1.wav,0.1,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.63,1.8553,md_fra_list1_FRcorp1.wav,0.082,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.8553,2.15,md_fra_list1_FRcorp1.wav,0.095,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.36,0.58,md_fra_list1_FRcorp20.wav,0.081,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.58,1.02,md_fra_list1_FRcorp20.wav,0.097,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.02,1.21,md_fra_list1_FRcorp20.wav,0.079,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.21,1.46,md_fra_list1_FRcorp20.wav,0.1,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,1.0,1.2278,md_fra_list1_FRcorp21.wav,0.089,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,1.2278,1.59,md_fra_list1_FRcorp21.wav,0.095,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.59,1.77,md_fra_list1_FRcorp21.wav,0.091,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.77,2.02,md_fra_list1_FRcorp21.wav,0.084,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.88,1.22,md_fra_list1_FRcorp22.wav,0.106,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,1.31,1.53,md_fra_list1_FRcorp22.wav,0.076,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.53,2.08,md_fra_list1_FRcorp22.wav,0.111,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,2.13,2.31,md_fra_list1_FRcorp22.wav,0.087,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,2.31,2.57,md_fra_list1_FRcorp22.wav,0.085,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.38,0.62,md_fra_list1_FRcorp23.wav,0.088,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.62,1.06,md_fra_list1_FRcorp23.wav,0.104,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.06,1.26,md_fra_list1_FRcorp23.wav,0.075,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.26,1.51,md_fra_list1_FRcorp23.wav,0.088,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.72,1.01,md_fra_list1_FRcorp24.wav,0.097,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,1.01,1.46,md_fra_list1_FRcorp24.wav,0.105,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.54,1.7576,md_fra_list1_FRcorp24.wav,0.099,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.7576,1.91,md_fra_list1_FRcorp24.wav,0.081,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.91,2.04,md_fra_list1_FRcorp24.wav,0.074,fr,24,m,C2,C2
MD__pour gabriel__1,MD,pour gabriel,1,2.04,2.44,md_fra_list1_FRcorp24.wav,0.101,fr,24,m,C2,C2
MD__louche__1,MD,louche,1,2.58,2.78,md_fra_list1_FRcorp24.wav,0.075,fr,24,m,C2,C2
MD__distractor__1,MD,distractor,1,2.78,3.06,md_fra_list1_FRcorp24.wav,0.095,fr,24,m,C2,C2
MD__tulle__1,MD,tulle,1,3.06,3.22,md_fra_list1_FRcorp24.wav,0.09,fr,24,m,C2,C2
MD__juxtaposer__1,MD,juxtaposer,1,3.22,3.31,md_fra_list1_FRcorp24.wav,0.06,fr,24,m,C2,C2
MD__pas ceux__1,MD,pas ceux,1,3.31,3.51,md_fra_list1_FRcorp24.wav,0.086,fr,24,m,C2,C2
MD__garage__1,MD,garage,1,3.51,3.95,md_fra_list1_FRcorp24.wav,0.117,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.53,0.7665,md_fra_list1_FRcorp25.wav,0.086,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.7665,0.95,md_fra_list1_FRcorp25.wav,0.089,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.95,1.23,md_fra_list1_FRcorp25.wav,0.101,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.23,1.44,md_fra_list1_FRcorp25.wav,0.07,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.44,1.72,md_fra_list1_FRcorp25.wav,0.086,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.28,0.44,md_fra_list1_FRcorp26.wav,0.084,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.44,0.66,md_fra_list1_FRcorp26.wav,0.075,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.66,0.87,md_fra_list1_FRcorp26.wav,0.076,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,0.87,1.02,md_fra_list1_FRcorp26.wav,0.088,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.02,1.24,md_fra_list1_FRcorp26.wav,0.074,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.19,0.4428,md_fra_list1_FRcorp27.wav,0.086,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.4428,0.86,md_fra_list1_FRcorp27.wav,0.11,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.86,1.03,md_fra_list1_FRcorp27.wav,0.088,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.03,1.28,md_fra_list1_FRcorp27.wav,0.097,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.33,0.53,md_fra_list1_FRcorp28.wav,0.075,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.53,0.6781,md_fra_list1_FRcorp28.wav,0.081,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.6781,1.06,md_fra_list1_FRcorp28.wav,0.102,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.15,1.32,md_fra_list1_FRcorp28.wav,0.087,fr,24,m,C2,C2
MD__divan__1,MD,divan,1,1.32,1.56,md_fra_list1_FRcorp28.wav,0.079,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.43,0.67,md_fra_list1_FRcorp29.wav,0.095,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.67,1.17,md_fra_list1_FRcorp29.wav,0.107,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.17,1.4,md_fra_list1_FRcorp29.wav,0.08,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.4,1.68,md_fra_list1_FRcorp29.wav,0.092,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.28,0.49,md_fra_list1_FRcorp2.wav,0.07,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.49,0.92,md_fra_list1_FRcorp2.wav,0.103,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,0.92,1.12,md_fra_list1_FRcorp2.wav,0.079,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.12,1.38,md_fra_list1_FRcorp2.wav,0.087,fr,24,m,C2,C2
MD__j'en chie__1,MD,j'en chie,1,0.55,0.81,md_fra_list1_FRcorp30.wav,0.081,fr,24,m,C2,C2
MD__sérieux__1,MD,sérieux,1,0.84,1.17,md_fra_list1_FRcorp30.wav,0.093,fr,24,m,C2,C2
MD__cache cache__1,MD,cache cache,1,1.17,1.38,md_fra_list1_FRcorp30.wav,0.082,fr,24,m,C2,C2
MD__hier__1,MD,hier,1,1.38,1.7215,md_fra_list1_FRcorp30.wav,0.097,fr,24,m,C2,C2
